time,q1,q2,q3,q4,q5,q6,ph_x,ph_y,ph_z,h,n_c,frameId,d,vr,vh
0.344,-0.0119987,-1.5788,1.5788,0.0119987,-0.00799915,0.00799915,0.993137,0.263801,0.65,0.268937,0,54,0.425847,-0.0113267,0.0335547
0.346,-0.0119304,-1.57875,1.57875,0.0119304,-0.0079536,0.0079536,0.993058,0.264166,0.65,0.268743,0,54,0.425757,-0.0118648,0.0336408
0.348,-0.0118591,-1.5787,1.5787,0.0118591,-0.00790606,0.00790606,0.992977,0.264531,0.65,0.268547,0,54,0.425665,-0.0124058,0.0337275
0.35,-0.0117848,-1.57865,1.57865,0.0117848,-0.00785653,0.00785653,0.992897,0.264895,0.65,0.268349,0,54,0.425573,-0.0129496,0.0338149
0.352,-0.0117075,-1.5786,1.5786,0.0117075,-0.007805,0.007805,0.992816,0.26526,0.65,0.268149,0,54,0.425479,-0.0134963,0.033903
0.354,-0.0116272,-1.57855,1.57855,0.0116272,-0.00775146,0.00775146,0.992734,0.265624,0.65,0.267947,0,54,0.425383,-0.0140458,0.0339917
0.356,-0.0115439,-1.57849,1.57849,0.0115439,-0.00769591,0.00769591,0.992653,0.265988,0.65,0.267743,0,54,0.425287,-0.0145981,0.0340811
0.358,-0.0114575,-1.57843,1.57843,0.0114575,-0.00763835,0.00763835,0.99257,0.266352,0.65,0.267537,0,54,0.425189,-0.015153,0.0341712
0.36,-0.0113681,-1.57838,1.57838,0.0113681,-0.00757876,0.00757876,0.992488,0.266716,0.65,0.267329,0,54,0.42509,-0.0157105,0.034262
0.362,-0.0112757,-1.57831,1.57831,0.0112757,-0.00751715,0.00751715,0.992404,0.26708,0.65,0.267119,0,54,0.42499,-0.0162706,0.0343535
0.364,-0.0111802,-1.57825,1.57825,0.0111802,-0.00745349,0.00745349,0.992321,0.267444,0.65,0.266908,0,54,0.424888,-0.0168333,0.0344456
0.366,-0.0110817,-1.57818,1.57818,0.0110817,-0.0073878,0.0073878,0.992237,0.267807,0.65,0.266694,0,54,0.424785,-0.0173985,0.0345385
0.368,-0.0109801,-1.57812,1.57812,0.0109801,-0.00732006,0.00732006,0.992152,0.268171,0.65,0.266478,0,54,0.424681,-0.0179661,0.034632
0.37,-0.0108754,-1.57805,1.57805,0.0108754,-0.00725026,0.00725026,0.992067,0.268534,0.65,0.26626,0,54,0.424575,-0.0185361,0.0347262
0.372,-0.0107676,-1.57797,1.57797,0.0107676,-0.00717841,0.00717841,0.991982,0.268897,0.65,0.26604,0,54,0.424468,-0.0191084,0.0348211
0.374,-0.0106567,-1.5779,1.5779,0.0106567,-0.0071045,0.0071045,0.991896,0.26926,0.65,0.265818,0,54,0.42436,-0.019683,0.0349167
0.376,-0.0105428,-1.57782,1.57782,0.0105428,-0.00702851,0.00702851,0.991809,0.269622,0.65,0.265594,0,54,0.42425,-0.0202599,0.035013
0.378,-0.0104257,-1.57775,1.57775,0.0104257,-0.00695045,0.00695045,0.991723,0.269985,0.65,0.265368,0,54,0.42414,-0.020839,0.03511
0.38,-0.0103055,-1.57767,1.57767,0.0103055,-0.00687032,0.00687032,0.991635,0.270347,0.65,0.26514,0,54,0.424027,-0.0214203,0.0352076
0.382,-0.0101821,-1.57758,1.57758,0.0101821,-0.0067881,0.0067881,0.991548,0.27071,0.65,0.26491,0,54,0.423914,-0.0220036,0.035306
0.384,-0.0100557,-1.5775,1.5775,0.0100557,-0.00670379,0.00670379,0.99146,0.271072,0.65,0.264678,0,54,0.423799,-0.022589,0.0354051
0.386,-0.00992609,-1.57741,1.57741,0.00992609,-0.00661739,0.00661739,0.991371,0.271434,0.65,0.264444,0,54,0.423682,-0.0231764,0.0355049
0.388,-0.00979334,-1.57733,1.57733,0.00979334,-0.00652889,0.00652889,0.991282,0.271795,0.65,0.264208,0,54,0.423565,-0.0237658,0.0356053
0.39,-0.00965744,-1.57723,1.57723,0.00965744,-0.0064383,0.0064383,0.991193,0.272157,0.65,0.26397,0,54,0.423446,-0.0243571,0.0357065
0.392,-0.00951839,-1.57714,1.57714,0.00951839,-0.00634559,0.00634559,0.991103,0.272519,0.65,0.26373,0,54,0.423325,-0.0249503,0.0358084
0.394,-0.00937617,-1.57705,1.57705,0.00937617,-0.00625078,0.00625078,0.991013,0.27288,0.65,0.263488,0,54,0.423203,-0.0255453,0.035911
0.396,-0.00923078,-1.57695,1.57695,0.00923078,-0.00615385,0.00615385,0.990922,0.273241,0.65,0.263244,0,54,0.42308,-0.026142,0.0360143
0.398,-0.00908221,-1.57685,1.57685,0.00908221,-0.00605481,0.00605481,0.990831,0.273602,0.65,0.262998,0,54,0.422956,-0.0267405,0.0361183
0.4,-0.00893047,-1.57675,1.57675,0.00893047,-0.00595364,0.00595364,0.99074,0.273963,0.65,0.26275,0,54,0.42283,-0.0273407,0.036223
0.402,-0.00877553,-1.57665,1.57665,0.00877553,-0.00585035,0.00585035,0.990648,0.274324,0.65,0.2625,0,54,0.422702,-0.0279425,0.0363284
0.404,-0.0086174,-1.57654,1.57654,0.0086174,-0.00574494,0.00574494,0.990555,0.274684,0.65,0.262248,0,54,0.422574,-0.0285458,0.0364346
0.406,-0.00845608,-1.57643,1.57643,0.00845608,-0.00563739,0.00563739,0.990462,0.275044,0.65,0.261994,0,54,0.422443,-0.0291508,0.0365414
0.408,-0.00829155,-1.57632,1.57632,0.00829155,-0.0055277,0.0055277,0.990369,0.275405,0.65,0.261738,0,54,0.422312,-0.0297572,0.036649
0.41,-0.00812382,-1.57621,1.57621,0.00812382,-0.00541588,0.00541588,0.990275,0.275765,0.65,0.26148,0,54,0.422179,-0.030365,0.0367572
0.412,-0.00795288,-1.5761,1.5761,0.00795288,-0.00530192,0.00530192,0.990181,0.276125,0.65,0.26122,0,54,0.422044,-0.0309743,0.0368662
0.414,-0.00777871,-1.57598,1.57598,0.00777871,-0.00518581,0.00518581,0.990086,0.276484,0.65,0.260958,0,54,0.421908,-0.0315849,0.0369759
0.416,-0.00760133,-1.57586,1.57586,0.00760133,-0.00506756,0.00506756,0.989991,0.276844,0.65,0.260694,0,54,0.421771,-0.0321968,0.0370864
0.418,-0.00742073,-1.57574,1.57574,0.00742073,-0.00494715,0.00494715,0.989896,0.277203,0.65,0.260428,0,54,0.421632,-0.03281,0.0371975
0.42,-0.00723689,-1.57562,1.57562,0.00723689,-0.00482459,0.00482459,0.9898,0.277562,0.65,0.26016,0,54,0.421492,-0.0334244,0.0373094
0.422,-0.00704982,-1.5755,1.5755,0.00704982,-0.00469988,0.00469988,0.989704,0.277921,0.65,0.25989,0,54,0.421351,-0.03404,0.037422
0.424,-0.00685952,-1.57537,1.57537,0.00685952,-0.00457301,0.00457301,0.989607,0.27828,0.65,0.259618,0,54,0.421208,-0.0346567,0.0375353
0.426,-0.00666598,-1.57524,1.57524,0.00666598,-0.00444399,0.00444399,0.98951,0.278639,0.65,0.259344,0,54,0.421063,-0.0352745,0.0376493
0.428,-0.00646919,-1.57511,1.57511,0.00646919,-0.00431279,0.00431279,0.989412,0.278997,0.65,0.259069,0,54,0.420917,-0.0358933,0.0377641
0.43,-0.00626916,-1.57498,1.57498,0.00626916,-0.00417944,0.00417944,0.989314,0.279356,0.65,0.258791,0,54,0.42077,-0.0365131,0.0378796
0.432,-0.00606588,-1.57484,1.57484,0.00606588,-0.00404392,0.00404392,0.989216,0.279714,0.65,0.258511,0,54,0.420621,-0.0371338,0.0379958
0.434,-0.00585934,-1.5747,1.5747,0.00585934,-0.00390623,0.00390623,0.989117,0.280072,0.65,0.25823,0,54,0.420471,-0.0377555,0.0381127
0.436,-0.00564955,-1.57456,1.57456,0.00564955,-0.00376637,0.00376637,0.989017,0.28043,0.65,0.257946,0,54,0.420319,-0.038378,0.0382304
0.438,-0.00543651,-1.57442,1.57442,0.00543651,-0.00362434,0.00362434,0.988918,0.280788,0.65,0.25766,0,54,0.420165,-0.0390013,0.0383488
0.44,-0.0052202,-1.57428,1.57428,0.0052202,-0.00348013,0.00348013,0.988817,0.281145,0.65,0.257373,0,54,0.420011,-0.0396254,0.0384679
0.442,-0.00500063,-1.57413,1.57413,0.00500063,-0.00333375,0.00333375,0.988717,0.281502,0.65,0.257084,0,54,0.419855,-0.0402502,0.0385878
0.444,-0.00477779,-1.57398,1.57398,0.00477779,-0.00318519,0.00318519,0.988616,0.28186,0.65,0.256792,0,54,0.419697,-0.0408757,0.0387084
0.446,-0.00455169,-1.57383,1.57383,0.00455169,-0.00303446,0.00303446,0.988514,0.282216,0.65,0.256499,0,54,0.419538,-0.0415018,0.0388297
0.448,-0.00432232,-1.57368,1.57368,0.00432232,-0.00288154,0.00288154,0.988412,0.282573,0.65,0.256204,0,54,0.419377,-0.0421285,0.0389518
0.45,-0.00408967,-1.57352,1.57352,0.00408967,-0.00272645,0.00272645,0.98831,0.28293,0.65,0.255906,0,54,0.419215,-0.0427557,0.0390746
0.452,-0.00385376,-1.57337,1.57337,0.00385376,-0.00256917,0.00256917,0.988207,0.283286,0.65,0.255607,0,54,0.419051,-0.0433835,0.0391981
0.454,-0.00361457,-1.57321,1.57321,0.00361457,-0.00240971,0.00240971,0.988104,0.283643,0.65,0.255306,0,54,0.418886,-0.0440117,0.0393224
0.456,-0.0033721,-1.57304,1.57304,0.0033721,-0.00224807,0.00224807,0.988,0.283999,0.65,0.255004,0,54,0.41872,-0.0446404,0.0394474
0.458,-0.00312636,-1.57288,1.57288,0.00312636,-0.00208424,0.00208424,0.987896,0.284355,0.65,0.254699,0,54,0.418552,-0.0452694,0.0395731
0.46,-0.00287733,-1.57271,1.57271,0.00287733,-0.00191822,0.00191822,0.987792,0.28471,0.65,0.254392,0,54,0.418382,-0.0458987,0.0396996
0.462,-0.00262503,-1.57255,1.57255,0.00262503,-0.00175002,0.00175002,0.987687,0.285066,0.65,0.254083,0,54,0.418211,-0.0465283,0.0398269
0.464,-0.00236945,-1.57238,1.57238,0.00236945,-0.00157963,0.00157963,0.987582,0.285421,0.65,0.253773,0,54,0.418038,-0.0471582,0.0399548
0.466,-0.00211058,-1.5722,1.5722,0.00211058,-0.00140706,0.00140706,0.987476,0.285776,0.65,0.25346,0,54,0.417864,-0.0477882,0.0400836
0.468,-0.00184844,-1.57203,1.57203,0.00184844,-0.00123229,0.00123229,0.98737,0.286131,0.65,0.253146,0,54,0.417689,-0.0484185,0.040213
0.47,-0.00158301,-1.57185,1.57185,0.00158301,-0.00105534,0.00105534,0.987263,0.286486,0.65,0.25283,0,54,0.417512,-0.0490488,0.0403432
0.472,-0.00131429,-1.57167,1.57167,0.00131429,-0.000876196,0.000876196,0.987156,0.286841,0.65,0.252512,0,54,0.417333,-0.0496792,0.0404742
0.474,-0.0010423,-1.57149,1.57149,0.0010423,-0.000694865,0.000694865,0.987049,0.287195,0.65,0.252192,0,54,0.417153,-0.0503097,0.0406059
0.476,-0.000767017,-1.57131,1.57131,0.000767017,-0.000511345,0.000511345,0.986941,0.28755,0.65,0.25187,0,54,0.416971,-0.0509401,0.0407383
0.478,-0.000488452,-1.57112,1.57112,0.000488452,-0.000325635,0.000325635,0.986833,0.287904,0.65,0.251547,0,54,0.416788,-0.0515705,0.0408715
0.48,-0.000206603,-1.57093,1.57093,0.000206603,-0.000137735,0.000137735,0.986724,0.288258,0.65,0.251221,0,54,0.416603,-0.0522008,0.0410054
0.482,7.85303e-05,-1.57074,1.57074,-7.85303e-05,5.23535e-05,-5.23535e-05,0.986615,0.288611,0.65,0.250894,0,54,0.416417,-0.052831,0.0411401
0.484,0.000366947,-1.57055,1.57055,-0.000366947,0.000244632,-0.000244632,0.986505,0.288965,0.65,0.250565,0,54,0.41623,-0.0534609,0.0412756
0.486,0.000658648,-1.57036,1.57036,-0.000658648,0.000439099,-0.000439099,0.986395,0.289318,0.65,0.250234,0,54,0.41604,-0.0540907,0.0414117
0.488,0.000953632,-1.57016,1.57016,-0.000953632,0.000635755,-0.000635755,0.986285,0.289671,0.65,0.249901,0,54,0.41585,-0.0547202,0.0415487
0.49,0.0012519,-1.56996,1.56996,-0.0012519,0.0008346,-0.0008346,0.986174,0.290024,0.65,0.249567,0,54,0.415658,-0.0553494,0.0416864
0.492,0.00155345,-1.56976,1.56976,-0.00155345,0.00103563,-0.00103563,0.986063,0.290377,0.65,0.24923,0,54,0.415464,-0.0559783,0.0418248
0.494,0.00185828,-1.56956,1.56956,-0.00185828,0.00123885,-0.00123885,0.985951,0.29073,0.65,0.248892,0,54,0.415269,-0.0566067,0.041964
0.496,0.00216639,-1.56935,1.56935,-0.00216639,0.00144426,-0.00144426,0.985839,0.291082,0.65,0.248552,0,54,0.415072,-0.0572348,0.042104
0.498,0.00247778,-1.56914,1.56914,-0.00247778,0.00165185,-0.00165185,0.985727,0.291434,0.65,0.24821,0,54,0.414874,-0.0578624,0.0422447
0.5,0.00279245,-1.56893,1.56893,-0.00279245,0.00186163,-0.00186163,0.985614,0.291786,0.65,0.247867,0,54,0.414674,-0.0584895,0.0423862
0.502,0.0031104,-1.56872,1.56872,-0.0031104,0.0020736,-0.0020736,0.9855,0.292138,0.65,0.247521,0,54,0.414472,-0.059116,0.0425284
0.504,0.00343162,-1.56851,1.56851,-0.00343162,0.00228775,-0.00228775,0.985387,0.29249,0.65,0.247174,0,54,0.41427,-0.059742,0.0426714
0.506,0.00375612,-1.56829,1.56829,-0.00375612,0.00250408,-0.00250408,0.985273,0.292841,0.65,0.246825,0,54,0.414065,-0.0603673,0.0428152
0.508,0.00408389,-1.56807,1.56807,-0.00408389,0.00272259,-0.00272259,0.985158,0.293193,0.65,0.246475,0,54,0.413859,-0.060992,0.0429597
0.51,0.00441493,-1.56785,1.56785,-0.00441493,0.00294329,-0.00294329,0.985043,0.293544,0.65,0.246122,0,54,0.413652,-0.0616159,0.043105
0.512,0.00474925,-1.56763,1.56763,-0.00474925,0.00316617,-0.00316617,0.984928,0.293895,0.65,0.245768,0,54,0.413443,-0.0622392,0.0432511
0.514,0.00508683,-1.56741,1.56741,-0.00508683,0.00339122,-0.00339122,0.984812,0.294245,0.65,0.245412,0,54,0.413233,-0.0628616,0.0433979
0.516,0.00542768,-1.56718,1.56718,-0.00542768,0.00361845,-0.00361845,0.984696,0.294596,0.65,0.245055,0,54,0.413021,-0.0634832,0.0435454
0.518,0.0057718,-1.56695,1.56695,-0.0057718,0.00384786,-0.00384786,0.984579,0.294946,0.65,0.244695,0,54,0.412807,-0.064104,0.0436938
0.52,0.00611917,-1.56672,1.56672,-0.00611917,0.00407945,-0.00407945,0.984462,0.295296,0.65,0.244334,0,54,0.412592,-0.0647238,0.0438429
0.522,0.00646981,-1.56648,1.56648,-0.00646981,0.00431321,-0.00431321,0.984345,0.295646,0.65,0.243972,0,54,0.412376,-0.0653427,0.0439928
0.524,0.00682371,-1.56625,1.56625,-0.00682371,0.00454914,-0.00454914,0.984227,0.295996,0.65,0.243607,0,54,0.412158,-0.0659606,0.0441434
0.526,0.00718087,-1.56601,1.56601,-0.00718087,0.00478724,-0.00478724,0.984108,0.296345,0.65,0.243241,0,54,0.411938,-0.0665775,0.0442949
0.528,0.00754127,-1.56577,1.56577,-0.00754127,0.00502752,-0.00502752,0.98399,0.296695,0.65,0.242873,0,54,0.411717,-0.0671934,0.044447
0.53,0.00790493,-1.56553,1.56553,-0.00790493,0.00526996,-0.00526996,0.983871,0.297044,0.65,0.242504,0,54,0.411494,-0.0678082,0.0446
0.532,0.00827184,-1.56528,1.56528,-0.00827184,0.00551456,-0.00551456,0.983751,0.297393,0.65,0.242133,0,54,0.41127,-0.0684218,0.0447538
0.534,0.008642,-1.56503,1.56503,-0.008642,0.00576133,-0.00576133,0.983631,0.297742,0.65,0.24176,0,54,0.411045,-0.0690342,0.0449083
0.536,0.0090154,-1.56479,1.56479,-0.0090154,0.00601027,-0.00601027,0.983511,0.29809,0.65,0.241386,0,54,0.410818,-0.0696455,0.0450636
0.538,0.00939204,-1.56453,1.56453,-0.00939204,0.00626136,-0.00626136,0.98339,0.298438,0.65,0.24101,0,54,0.410589,-0.0702555,0.0452196
0.54,0.00977192,-1.56428,1.56428,-0.00977192,0.00651461,-0.00651461,0.983269,0.298787,0.65,0.240632,0,54,0.410359,-0.0708642,0.0453765
0.542,0.010155,-1.56403,1.56403,-0.010155,0.00677002,-0.00677002,0.983147,0.299134,0.65,0.240253,0,54,0.410127,-0.0714715,0.0455341
0.544,0.0105414,-1.56377,1.56377,-0.0105414,0.00702759,-0.00702759,0.983025,0.299482,0.65,0.239872,0,54,0.409894,-0.0720775,0.0456925
0.546,0.010931,-1.56351,1.56351,-0.010931,0.0072873,-0.0072873,0.982903,0.29983,0.65,0.23949,0,54,0.409659,-0.0726821,0.0458517
0.548,0.0113238,-1.56325,1.56325,-0.0113238,0.00754917,-0.00754917,0.98278,0.300177,0.65,0.239106,0,54,0.409423,-0.0732853,0.0460116
0.55,0.0117198,-1.56298,1.56298,-0.0117198,0.00781319,-0.00781319,0.982657,0.300524,0.65,0.23872,0,54,0.409185,-0.073887,0.0461724
0.552,0.012119,-1.56272,1.56272,-0.012119,0.00807935,-0.00807935,0.982533,0.300871,0.65,0.238333,0,54,0.408946,-0.0744872,0.0463339
0.554,0.0125215,-1.56245,1.56245,-0.0125215,0.00834766,-0.00834766,0.982409,0.301218,0.65,0.237944,0,54,0.408706,-0.0750858,0.0464962
0.556,0.0129272,-1.56218,1.56218,-0.0129272,0.00861811,-0.00861811,0.982285,0.301564,0.65,0.237554,0,54,0.408463,-0.0756829,0.0466593
0.558,0.013336,-1.56191,1.56191,-0.013336,0.00889069,-0.00889069,0.98216,0.301911,0.65,0.237162,0,54,0.40822,-0.0762783,0.0468232
0.56,0.0137481,-1.56163,1.56163,-0.0137481,0.00916542,-0.00916542,0.982035,0.302257,0.65,0.236769,0,54,0.407974,-0.076872,0.0469879
0.562,0.0141634,-1.56135,1.56135,-0.0141634,0.00944228,-0.00944228,0.981909,0.302603,0.65,0.236374,0,54,0.407728,-0.0774641,0.0471533
0.564,0.0145819,-1.56108,1.56108,-0.0145819,0.00972127,-0.00972127,0.981783,0.302948,0.65,0.235978,0,54,0.40748,-0.0780544,0.0473196
0.566,0.0150036,-1.56079,1.56079,-0.0150036,0.0100024,-0.0100024,0.981656,0.303294,0.65,0.23558,0,54,0.40723,-0.0786429,0.0474866
0.568,0.0154285,-1.56051,1.56051,-0.0154285,0.0102856,-0.0102856,0.98153,0.303639,0.65,0.23518,0,54,0.406979,-0.0792297,0.0476545
0.57,0.0158565,-1.56023,1.56023,-0.0158565,0.010571,-0.010571,0.981402,0.303984,0.65,0.23478,0,54,0.406726,-0.0798146,0.0478231
0.572,0.0162878,-1.55994,1.55994,-0.0162878,0.0108585,-0.0108585,0.981275,0.304329,0.65,0.234377,0,54,0.406472,-0.0803976,0.0479925
0.574,0.0167222,-1.55965,1.55965,-0.0167222,0.0111481,-0.0111481,0.981147,0.304674,0.65,0.233974,0,54,0.406216,-0.0809786,0.0481628
0.576,0.0171598,-1.55936,1.55936,-0.0171598,0.0114398,-0.0114398,0.981018,0.305018,0.65,0.233568,0,54,0.405959,-0.0815578,0.0483338
0.578,0.0176005,-1.55906,1.55906,-0.0176005,0.0117337,-0.0117337,0.980889,0.305363,0.65,0.233162,0,54,0.405701,-0.0821349,0.0485056
0.58,0.0180445,-1.55877,1.55877,-0.0180445,0.0120296,-0.0120296,0.98076,0.305707,0.65,0.232754,0,54,0.405441,-0.08271,0.0486782
0.582,0.0184915,-1.55847,1.55847,-0.0184915,0.0123277,-0.0123277,0.98063,0.30605,0.65,0.232344,0,54,0.405179,-0.0832831,0.0488516
0.584,0.0189418,-1.55817,1.55817,-0.0189418,0.0126279,-0.0126279,0.9805,0.306394,0.65,0.231934,0,54,0.404916,-0.083854,0.0490259
0.586,0.0193952,-1.55787,1.55787,-0.0193952,0.0129301,-0.0129301,0.98037,0.306738,0.65,0.231521,0,54,0.404652,-0.0844228,0.0492009
0.588,0.0198517,-1.55756,1.55756,-0.0198517,0.0132345,-0.0132345,0.980239,0.307081,0.65,0.231108,0,54,0.404386,-0.0849894,0.0493767
0.59,0.0203114,-1.55726,1.55726,-0.0203114,0.0135409,-0.0135409,0.980107,0.307424,0.65,0.230693,0,54,0.404119,-0.0855539,0.0495534
0.592,0.0207742,-1.55695,1.55695,-0.0207742,0.0138495,-0.0138495,0.979976,0.307767,0.65,0.230276,0,54,0.40385,-0.0861161,0.0497308
0.594,0.0212402,-1.55664,1.55664,-0.0212402,0.0141601,-0.0141601,0.979844,0.308109,0.65,0.229859,0,54,0.403579,-0.086676,0.049909
0.596,0.0217093,-1.55632,1.55632,-0.0217093,0.0144729,-0.0144729,0.979711,0.308451,0.65,0.22944,0,54,0.403308,-0.0872336,0.0500881
0.598,0.0221815,-1.55601,1.55601,-0.0221815,0.0147877,-0.0147877,0.979578,0.308794,0.65,0.229019,0,54,0.403034,-0.0877888,0.050268
0.6,0.0226568,-1.55569,1.55569,-0.0226568,0.0151045,-0.0151045,0.979445,0.309136,0.65,0.228598,0,54,0.40276,-0.0883417,0.0504486
0.602,0.0231353,-1.55537,1.55537,-0.0231353,0.0154235,-0.0154235,0.979311,0.309477,0.65,0.228175,0,54,0.402484,-0.0888921,0.0506301
0.604,0.0236168,-1.55505,1.55505,-0.0236168,0.0157445,-0.0157445,0.979177,0.309819,0.65,0.227751,0,54,0.402206,-0.0894401,0.0508124
0.606,0.0241015,-1.55473,1.55473,-0.0241015,0.0160676,-0.0160676,0.979043,0.31016,0.65,0.227325,0,54,0.401927,-0.0899856,0.0509956
0.608,0.0245892,-1.5544,1.5544,-0.0245892,0.0163928,-0.0163928,0.978908,0.310501,0.65,0.226898,0,54,0.401647,-0.0905285,0.0511795
0.61,0.0250801,-1.55408,1.55408,-0.0250801,0.01672,-0.01672,0.978772,0.310842,0.65,0.22647,0,54,0.401365,-0.0910689,0.0513643
0.612,0.025574,-1.55375,1.55375,-0.025574,0.0170493,-0.0170493,0.978637,0.311183,0.65,0.226041,0,54,0.401082,-0.0916067,0.0515498
0.614,0.026071,-1.55342,1.55342,-0.026071,0.0173807,-0.0173807,0.978501,0.311523,0.65,0.225611,0,54,0.400797,-0.0921419,0.0517362
0.616,0.0265711,-1.55308,1.55308,-0.0265711,0.0177141,-0.0177141,0.978364,0.311864,0.65,0.225179,0,54,0.400511,-0.0926744,0.0519235
0.618,0.0270743,-1.55275,1.55275,-0.0270743,0.0180495,-0.0180495,0.978227,0.312204,0.65,0.224746,0,54,0.400224,-0.0932042,0.0521115
0.62,0.0275805,-1.55241,1.55241,-0.0275805,0.018387,-0.018387,0.97809,0.312543,0.65,0.224312,0,54,0.399935,-0.0937313,0.0523004
0.622,0.0280898,-1.55207,1.55207,-0.0280898,0.0187265,-0.0187265,0.977952,0.312883,0.65,0.223877,0,54,0.399645,-0.0942556,0.0524901
0.624,0.0286022,-1.55173,1.55173,-0.0286022,0.0190681,-0.0190681,0.977814,0.313222,0.65,0.223441,0,54,0.399353,-0.0947771,0.0526806
0.626,0.0291176,-1.55138,1.55138,-0.0291176,0.0194117,-0.0194117,0.977676,0.313562,0.65,0.223003,0,54,0.39906,-0.0952957,0.0528719
0.628,0.029636,-1.55104,1.55104,-0.029636,0.0197573,-0.0197573,0.977537,0.3139,0.65,0.222564,0,54,0.398765,-0.0958115,0.0530641
0.63,0.0301575,-1.55069,1.55069,-0.0301575,0.020105,-0.020105,0.977398,0.314239,0.65,0.222125,0,54,0.39847,-0.0963244,0.0532571
0.632,0.030682,-1.55034,1.55034,-0.030682,0.0204547,-0.0204547,0.977258,0.314578,0.65,0.221684,0,54,0.398172,-0.0968343,0.053451
0.634,0.0312095,-1.54999,1.54999,-0.0312095,0.0208064,-0.0208064,0.977118,0.314916,0.65,0.221242,0,54,0.397874,-0.0973413,0.0536457
0.636,0.0317401,-1.54964,1.54964,-0.0317401,0.0211601,-0.0211601,0.976977,0.315254,0.65,0.220799,0,54,0.397574,-0.0978452,0.0538412
0.638,0.0322737,-1.54928,1.54928,-0.0322737,0.0215158,-0.0215158,0.976837,0.315592,0.65,0.220355,0,54,0.397272,-0.0983461,0.0540375
0.64,0.0328103,-1.54892,1.54892,-0.0328103,0.0218735,-0.0218735,0.976695,0.31593,0.65,0.219909,0,54,0.39697,-0.0988439,0.0542347
0.642,0.0333498,-1.54856,1.54856,-0.0333498,0.0222332,-0.0222332,0.976554,0.316267,0.65,0.219463,0,54,0.396665,-0.0993386,0.0544328
0.644,0.0338924,-1.5482,1.5482,-0.0338924,0.022595,-0.022595,0.976412,0.316604,0.65,0.219016,0,54,0.39636,-0.0998302,0.0546316
0.646,0.034438,-1.54784,1.54784,-0.034438,0.0229587,-0.0229587,0.976269,0.316941,0.65,0.218568,0,54,0.396053,-0.100319,0.0548313
0.648,0.0349866,-1.54747,1.54747,-0.0349866,0.0233244,-0.0233244,0.976127,0.317278,0.65,0.218118,0,54,0.395745,-0.100804,0.0550319
0.65,0.0355381,-1.5471,1.5471,-0.0355381,0.0236921,-0.0236921,0.975983,0.317614,0.65,0.217668,0,54,0.395436,-0.101286,0.0552333
0.652,0.0360926,-1.54673,1.54673,-0.0360926,0.0240617,-0.0240617,0.97584,0.317951,0.65,0.217217,0,54,0.395125,-0.101764,0.0554356
0.654,0.0366501,-1.54636,1.54636,-0.0366501,0.0244334,-0.0244334,0.975696,0.318287,0.65,0.216765,0,54,0.394813,-0.10224,0.0556387
0.656,0.0372105,-1.54599,1.54599,-0.0372105,0.024807,-0.024807,0.975552,0.318623,0.65,0.216312,0,54,0.394499,-0.102712,0.0558426
0.658,0.0377739,-1.54561,1.54561,-0.0377739,0.0251826,-0.0251826,0.975407,0.318958,0.65,0.215858,0,54,0.394184,-0.10318,0.0560474
0.66,0.0383403,-1.54524,1.54524,-0.0383403,0.0255602,-0.0255602,0.975262,0.319294,0.65,0.215403,0,54,0.393868,-0.103645,0.0562531
0.662,0.0389095,-1.54486,1.54486,-0.0389095,0.0259397,-0.0259397,0.975116,0.319629,0.65,0.214947,0,54,0.393551,-0.104107,0.0564596
0.664,0.0394818,-1.54448,1.54448,-0.0394818,0.0263212,-0.0263212,0.97497,0.319964,0.65,0.21449,0,54,0.393232,-0.104565,0.056667
0.666,0.0400569,-1.54409,1.54409,-0.0400569,0.0267046,-0.0267046,0.974824,0.320299,0.65,0.214033,0,54,0.392912,-0.10502,0.0568752
0.668,0.040635,-1.54371,1.54371,-0.040635,0.02709,-0.02709,0.974677,0.320633,0.65,0.213574,0,54,0.39259,-0.105471,0.0570843
0.67,0.041216,-1.54332,1.54332,-0.041216,0.0274773,-0.0274773,0.97453,0.320967,0.65,0.213115,0,54,0.392268,-0.105919,0.0572942
0.672,0.0417998,-1.54293,1.54293,-0.0417998,0.0278666,-0.0278666,0.974383,0.321302,0.65,0.212655,0,54,0.391944,-0.106362,0.057505
0.674,0.0423866,-1.54254,1.54254,-0.0423866,0.0282578,-0.0282578,0.974235,0.321635,0.65,0.212194,0,54,0.391619,-0.106803,0.0577167
0.676,0.0429763,-1.54215,1.54215,-0.0429763,0.0286509,-0.0286509,0.974087,0.321969,0.65,0.211732,0,54,0.391292,-0.107239,0.0579293
0.678,0.0435689,-1.54175,1.54175,-0.0435689,0.0290459,-0.0290459,0.973938,0.322302,0.65,0.21127,0,54,0.390965,-0.107672,0.0581427
0.68,0.0441643,-1.54135,1.54135,-0.0441643,0.0294429,-0.0294429,0.973789,0.322636,0.65,0.210806,0,54,0.390636,-0.108101,0.0583569
0.682,0.0447627,-1.54095,1.54095,-0.0447627,0.0298418,-0.0298418,0.97364,0.322969,0.65,0.210342,0,54,0.390305,-0.108527,0.0585721
0.684,0.0453639,-1.54055,1.54055,-0.0453639,0.0302426,-0.0302426,0.97349,0.323301,0.65,0.209877,0,54,0.389974,-0.108948,0.0587881
